log_target,Prediction Status Baseline
3.4339872044851463,0.0
0.0,1.0
3.4339872044851463,0.0
2.3978952727983707,1.0
4.127134385045092,0.0
4.962844630259907,0.0
2.9444389791664403,0.0
4.3694478524670215,0.0
0.0,1.0
2.3978952727983707,1.0
2.1972245773362196,1.0
3.1354942159291497,0.0
2.8903717578961645,0.0
1.9459101490553132,1.0
0.0,1.0
2.302585092994046,1.0
3.044522437723423,0.0
0.0,1.0
0.0,1.0
3.091042453358316,0.0
0.0,1.0
3.9889840465642745,0.0
2.0794415416798357,1.0
0.0,1.0
1.791759469228055,1.0
0.0,1.0
0.0,1.0
2.3978952727983707,1.0
0.0,1.0
0.0,1.0
3.044522437723423,0.0
1.791759469228055,1.0
2.8903717578961645,0.0
3.6375861597263857,0.0
4.844187086458591,0.0
3.091042453358316,0.0
1.791759469228055,1.0
0.0,1.0
3.1780538303479458,0.0
2.0794415416798357,1.0
2.3978952727983707,1.0
3.9512437185814275,0.0
2.9444389791664403,0.0
0.0,1.0
2.3978952727983707,1.0
0.0,1.0
2.772588722239781,0.0
3.8066624897703196,0.0
4.990432586778736,0.0
0.0,1.0
0.0,1.0
3.332204510175204,0.0
0.0,1.0
2.70805020110221,0.0
0.0,1.0
2.70805020110221,0.0
0.0,1.0
2.8903717578961645,0.0
2.6390573296152584,0.0
0.0,1.0
0.0,1.0
2.772588722239781,0.0
0.0,1.0
0.0,1.0
3.044522437723423,0.0
0.0,1.0
3.295836866004329,0.0
3.1354942159291497,0.0
3.044522437723423,0.0
2.5649493574615367,0.0
2.833213344056216,0.0
2.5649493574615367,0.0
2.8903717578961645,0.0
2.70805020110221,0.0
4.812184355372417,0.0
2.302585092994046,1.0
1.6094379124341003,1.0
3.091042453358316,0.0
1.3862943611198906,1.0
2.833213344056216,0.0
2.4849066497880004,0.0
1.791759469228055,1.0
0.0,1.0
0.0,1.0
2.772588722239781,0.0
2.302585092994046,1.0
0.0,1.0
0.0,1.0
3.9318256327243257,0.0
0.0,1.0
2.772588722239781,0.0
0.0,1.0
0.0,1.0
2.772588722239781,0.0
0.0,1.0
2.6390573296152584,0.0
5.755742213586912,0.0
5.808142489980444,0.0
2.772588722239781,0.0
0.0,1.0
0.0,1.0
0.0,1.0
2.8903717578961645,0.0
2.6390573296152584,0.0
0.0,1.0
0.0,1.0
3.4339872044851463,0.0
0.0,1.0
2.995732273553991,0.0
5.365976015021851,0.0
0.0,1.0
1.791759469228055,1.0
2.70805020110221,0.0
0.0,1.0
0.0,1.0
4.219507705176107,0.0
0.0,1.0
1.9459101490553132,1.0
0.0,1.0
3.258096538021482,0.0
0.0,1.0
2.995732273553991,0.0
2.1972245773362196,1.0
3.8918202981106265,0.0
4.983606621708336,0.0
3.871201010907891,0.0
0.0,1.0
1.791759469228055,1.0
0.0,1.0
0.0,1.0
2.3978952727983707,1.0
0.0,1.0
3.332204510175204,0.0
3.58351893845611,0.0
0.0,1.0
1.9459101490553132,1.0
0.0,1.0
3.7612001156935624,0.0
2.3978952727983707,1.0
5.342334251964811,0.0
0.0,1.0
5.056245805348308,0.0
6.042632833682381,0.0
0.0,1.0
2.772588722239781,0.0
2.6390573296152584,0.0
4.7535901911063645,0.0
5.3981627015177525,0.0
2.833213344056216,0.0
0.0,1.0
0.0,1.0
2.1972245773362196,1.0
2.0794415416798357,1.0
3.6109179126442243,0.0
3.258096538021482,0.0
3.713572066704308,0.0
2.6390573296152584,0.0
0.0,1.0
3.5263605246161616,0.0
2.8903717578961645,0.0
0.0,1.0
4.110873864173311,0.0
2.3978952727983707,1.0
3.4011973816621555,0.0
4.2626798770413155,0.0
0.0,1.0
0.0,1.0
0.0,1.0
1.0986122886681098,1.0
0.0,1.0
0.0,1.0
3.4965075614664802,0.0
0.0,1.0
2.4849066497880004,0.0
3.5263605246161616,0.0
2.6390573296152584,0.0
5.318119993844216,0.0
0.0,1.0
4.709530201312334,0.0
0.0,1.0
2.772588722239781,0.0
5.484796933490655,0.0
5.393627546352362,0.0
0.0,1.0
5.726847747587197,0.0
4.61512051684126,0.0
3.6888794541139363,0.0
2.772588722239781,0.0
4.0943445622221,0.0
0.0,1.0
0.0,1.0
2.3978952727983707,1.0
0.0,1.0
0.0,1.0
3.713572066704308,0.0
0.0,1.0
0.0,1.0
2.772588722239781,0.0
2.302585092994046,1.0
3.044522437723423,0.0
1.791759469228055,1.0
0.0,1.0
1.9459101490553132,1.0
1.791759469228055,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
3.6375861597263857,0.0
3.5263605246161616,0.0
0.0,1.0
3.258096538021482,0.0
3.258096538021482,0.0
0.0,1.0
0.0,1.0
0.0,1.0
4.127134385045092,0.0
1.791759469228055,1.0
3.4965075614664802,0.0
0.0,1.0
4.709530201312334,0.0
2.1972245773362196,1.0
2.1972245773362196,1.0
1.791759469228055,1.0
0.0,1.0
0.0,1.0
0.0,1.0
4.795790545596741,0.0
2.6390573296152584,0.0
0.0,1.0
3.258096538021482,0.0
2.772588722239781,0.0
0.0,1.0
0.0,1.0
4.68213122712422,0.0
3.6888794541139363,0.0
2.772588722239781,0.0
3.044522437723423,0.0
0.0,1.0
0.0,1.0
4.997212273764115,0.0
5.846438775057725,0.0
6.493753839851686,0.0
2.772588722239781,0.0
4.709530201312334,0.0
5.384495062789089,0.0
4.709530201312334,0.0
2.1972245773362196,1.0
4.867534450455582,0.0
5.424950017481403,0.0
4.77912349311153,0.0
3.9889840465642745,0.0
2.772588722239781,0.0
4.962844630259907,0.0
2.1972245773362196,1.0
4.836281906951478,0.0
3.8918202981106265,0.0
4.51085950651685,0.0
2.4849066497880004,0.0
3.295836866004329,0.0
0.0,1.0
3.4339872044851463,0.0
2.0794415416798357,1.0
2.772588722239781,0.0
4.890349128221754,0.0
2.0794415416798357,1.0
4.1588830833596715,0.0
3.4011973816621555,0.0
4.875197323201151,0.0
2.3978952727983707,1.0
4.795790545596741,0.0
0.0,1.0
3.1354942159291497,0.0
2.6390573296152584,0.0
3.091042453358316,0.0
2.8903717578961645,0.0
3.295836866004329,0.0
0.0,1.0
3.258096538021482,0.0
3.044522437723423,0.0
0.0,1.0
4.127134385045092,0.0
0.0,1.0
0.0,1.0
2.6390573296152584,0.0
0.0,1.0
0.0,1.0
1.791759469228055,1.0
4.663439094112067,0.0
0.0,1.0
1.3862943611198906,1.0
3.713572066704308,0.0
3.828641396489095,0.0
2.4849066497880004,0.0
4.897839799950911,0.0
5.44673737166631,0.0
5.043425116919247,0.0
3.044522437723423,0.0
3.4011973816621555,0.0
2.6390573296152584,0.0
1.0986122886681098,1.0
3.1354942159291497,0.0
1.791759469228055,1.0
4.394449154672439,0.0
0.0,1.0
2.302585092994046,1.0
0.0,1.0
0.0,1.0
2.302585092994046,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
2.772588722239781,0.0
2.6390573296152584,0.0
2.1972245773362196,1.0
4.948759890378168,0.0
5.14166355650266,0.0
2.4849066497880004,0.0
0.0,1.0
1.9459101490553132,1.0
0.0,1.0
0.0,1.0
2.6390573296152584,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
3.6635616461296463,0.0
2.302585092994046,1.0
2.0794415416798357,1.0
0.0,1.0
1.6094379124341003,1.0
0.0,1.0
3.6109179126442243,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
3.091042453358316,0.0
2.9444389791664403,0.0
0.0,1.0
1.791759469228055,1.0
3.044522437723423,0.0
0.0,1.0
0.0,1.0
2.302585092994046,1.0
5.493061443340548,0.0
2.4849066497880004,0.0
1.791759469228055,1.0
2.1972245773362196,1.0
2.3978952727983707,1.0
0.0,1.0
5.3612921657094255,0.0
0.0,1.0
0.0,1.0
0.0,1.0
1.791759469228055,1.0
0.0,1.0
3.091042453358316,0.0
3.5263605246161616,0.0
3.332204510175204,0.0
3.367295829986474,0.0
3.8501476017100584,0.0
0.0,1.0
1.6094379124341003,1.0
2.3978952727983707,1.0
2.9444389791664403,0.0
2.1972245773362196,1.0
2.6390573296152584,0.0
0.0,1.0
3.5553480614894135,0.0
2.833213344056216,0.0
0.0,1.0
3.1354942159291497,0.0
2.772588722239781,0.0
2.3978952727983707,1.0
5.720311776607412,0.0
4.276666119016055,0.0
4.68213122712422,0.0
0.0,1.0
0.0,1.0
3.044522437723423,0.0
3.7376696182833684,0.0
0.0,1.0
4.61512051684126,0.0
1.791759469228055,1.0
0.0,1.0
4.7535901911063645,0.0
2.0794415416798357,1.0
3.7612001156935624,0.0
5.375278407684165,0.0
0.0,1.0
0.0,1.0
3.58351893845611,0.0
1.791759469228055,1.0
2.70805020110221,0.0
2.6390573296152584,0.0
0.0,1.0
2.9444389791664403,0.0
0.0,1.0
0.0,1.0
2.995732273553991,0.0
0.0,1.0
0.0,1.0
2.1972245773362196,1.0
0.0,1.0
1.9459101490553132,1.0
0.0,1.0
0.0,1.0
2.833213344056216,0.0
0.0,1.0
4.02535169073515,0.0
0.0,1.0
3.7376696182833684,0.0
3.713572066704308,0.0
3.044522437723423,0.0
2.8903717578961645,0.0
3.6109179126442243,0.0
2.772588722239781,0.0
1.3862943611198906,1.0
2.9444389791664403,0.0
2.70805020110221,0.0
3.4339872044851463,0.0
4.875197323201151,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
2.5649493574615367,0.0
1.3862943611198906,1.0
0.0,1.0
0.0,1.0
0.0,1.0
1.6094379124341003,1.0
0.0,1.0
0.0,1.0
2.772588722239781,0.0
2.4849066497880004,0.0
2.302585092994046,1.0
2.8903717578961645,0.0
0.0,1.0
0.0,1.0
0.0,1.0
3.044522437723423,0.0
2.772588722239781,0.0
0.0,1.0
0.0,1.0
0.0,1.0
4.836281906951478,0.0
0.0,1.0
0.0,1.0
1.3862943611198906,1.0
3.713572066704308,0.0
0.0,1.0
3.044522437723423,0.0
0.0,1.0
0.0,1.0
4.77912349311153,0.0
0.0,1.0
0.0,1.0
4.709530201312334,0.0
0.0,1.0
3.367295829986474,0.0
2.8903717578961645,0.0
0.0,1.0
0.0,1.0
2.9444389791664403,0.0
2.9444389791664403,0.0
3.4339872044851463,0.0
2.5649493574615367,0.0
3.5263605246161616,0.0
2.3978952727983707,1.0
0.0,1.0
1.6094379124341003,1.0
2.772588722239781,0.0
0.0,1.0
0.0,1.0
2.1972245773362196,1.0
0.0,1.0
0.0,1.0
2.6390573296152584,0.0
0.0,1.0
4.02535169073515,0.0
2.3978952727983707,1.0
0.0,1.0
0.0,1.0
2.0794415416798357,1.0
0.0,1.0
0.0,1.0
2.3978952727983707,1.0
3.1780538303479458,0.0
2.8903717578961645,0.0
0.0,1.0
2.5649493574615367,0.0
2.4849066497880004,0.0
2.772588722239781,0.0
0.0,1.0
0.0,1.0
1.6094379124341003,1.0
2.4849066497880004,0.0
3.5263605246161616,0.0
2.4849066497880004,0.0
0.0,1.0
3.4965075614664802,0.0
2.0794415416798357,1.0
0.0,1.0
2.0794415416798357,1.0
0.0,1.0
2.3978952727983707,1.0
0.0,1.0
4.736198448394496,0.0
2.5649493574615367,0.0
3.258096538021482,0.0
3.58351893845611,0.0
4.852030263919617,0.0
1.9459101490553132,1.0
3.6375861597263857,0.0
0.0,1.0
2.3978952727983707,1.0
3.784189633918261,0.0
3.8501476017100584,0.0
3.4339872044851463,0.0
2.9444389791664403,0.0
2.9444389791664403,0.0
3.044522437723423,0.0
3.258096538021482,0.0
0.0,1.0
4.2626798770413155,0.0
4.875197323201151,0.0
5.14166355650266,0.0
2.6390573296152584,0.0
1.9459101490553132,1.0
2.6390573296152584,0.0
0.0,1.0
2.5649493574615367,0.0
0.0,1.0
3.9318256327243257,0.0
2.4849066497880004,0.0
1.9459101490553132,1.0
0.0,1.0
0.0,1.0
4.634728988229636,0.0
4.8283137373023015,0.0
4.955827057601261,0.0
5.198497031265826,0.0
4.454347296253507,0.0
4.61512051684126,0.0
6.008813185442595,0.0
2.6390573296152584,0.0
0.0,1.0
4.912654885736052,0.0
0.0,1.0
2.6390573296152584,0.0
0.0,1.0
2.772588722239781,0.0
2.772588722239781,0.0
0.0,1.0
4.48863636973214,0.0
1.6094379124341003,1.0
0.0,1.0
0.0,1.0
2.5649493574615367,0.0
4.9344739331306915,0.0
4.762173934797756,0.0
6.535241271013659,0.0
5.062595033026967,0.0
0.0,1.0
7.467942332285852,0.0
4.8283137373023015,0.0
6.416732282512326,0.0
6.478509642208569,0.0
6.486160788944089,0.0
1.9459101490553132,1.0
4.912654885736052,0.0
2.772588722239781,0.0
3.6109179126442243,0.0
5.3612921657094255,0.0
5.517452896464707,0.0
0.0,1.0
2.302585092994046,1.0
3.367295829986474,0.0
3.258096538021482,0.0
0.0,1.0
2.3978952727983707,1.0
3.6109179126442243,0.0
3.9318256327243257,0.0
4.02535169073515,0.0
6.0112671744041615,0.0
7.1276936993473985,0.0
3.258096538021482,0.0
4.7535901911063645,0.0
3.258096538021482,0.0
2.772588722239781,0.0
3.4965075614664802,0.0
5.117993812416755,0.0
0.0,1.0
1.6094379124341003,1.0
4.2626798770413155,0.0
4.736198448394496,0.0
0.0,1.0
4.836281906951478,0.0
7.237778191923443,0.0
0.0,1.0
6.561030665896573,0.0
0.0,1.0
7.189922170745808,0.0
4.394449154672439,0.0
5.075173815233827,0.0
0.0,1.0
3.970291913552122,0.0
0.0,1.0
0.0,1.0
0.0,1.0
2.772588722239781,0.0
0.0,1.0
0.0,1.0
2.6390573296152584,0.0
0.0,1.0
2.772588722239781,0.0
4.795790545596741,0.0
2.70805020110221,0.0
0.0,1.0
3.1354942159291497,0.0
0.0,1.0
1.791759469228055,1.0
3.8066624897703196,0.0
3.6109179126442243,0.0
3.58351893845611,0.0
2.772588722239781,0.0
0.0,1.0
0.0,1.0
2.995732273553991,0.0
3.4657359027997265,0.0
3.4657359027997265,0.0
2.9444389791664403,0.0
3.9889840465642745,0.0
3.912023005428146,0.0
3.258096538021482,0.0
3.7376696182833684,0.0
5.736572297479192,0.0
0.0,1.0
0.0,1.0
3.1354942159291497,0.0
3.713572066704308,0.0
0.0,1.0
0.0,1.0
1.9459101490553132,1.0
2.772588722239781,0.0
3.1354942159291497,0.0
2.9444389791664403,0.0
0.0,1.0
0.0,1.0
2.70805020110221,0.0
0.0,1.0
0.0,1.0
0.0,1.0
1.791759469228055,1.0
1.9459101490553132,1.0
1.791759469228055,1.0
2.833213344056216,0.0
0.0,1.0
1.791759469228055,1.0
3.8066624897703196,0.0
3.970291913552122,0.0
3.4339872044851463,0.0
3.4339872044851463,0.0
2.772588722239781,0.0
3.912023005428146,0.0
4.983606621708336,0.0
0.0,1.0
0.0,1.0
0.0,1.0
2.8903717578961645,0.0
3.044522437723423,0.0
3.4011973816621555,0.0
1.791759469228055,1.0
2.1972245773362196,1.0
3.295836866004329,0.0
3.258096538021482,0.0
0.0,1.0
1.791759469228055,1.0
1.9459101490553132,1.0
0.0,1.0
5.3981627015177525,0.0
3.828641396489095,0.0
3.4657359027997265,0.0
0.0,1.0
2.3978952727983707,1.0
1.9459101490553132,1.0
0.0,1.0
0.0,1.0
0.0,1.0
1.9459101490553132,1.0
1.791759469228055,1.0
2.3978952727983707,1.0
0.0,1.0
3.912023005428146,0.0
5.568344503761097,0.0
5.5053315359323625,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
3.8066624897703196,0.0
3.044522437723423,0.0
2.1972245773362196,1.0
2.3978952727983707,1.0
2.70805020110221,0.0
0.0,1.0
2.4849066497880004,0.0
4.07753744390572,0.0
3.58351893845611,0.0
0.0,1.0
2.5649493574615367,0.0
1.791759469228055,1.0
5.517452896464707,0.0
2.833213344056216,0.0
0.0,1.0
0.0,1.0
2.0794415416798357,1.0
2.3978952727983707,1.0
3.044522437723423,0.0
0.0,1.0
3.258096538021482,0.0
2.3978952727983707,1.0
0.0,1.0
0.0,1.0
1.791759469228055,1.0
3.6635616461296463,0.0
0.0,1.0
0.0,1.0
2.70805020110221,0.0
2.302585092994046,1.0
3.1354942159291497,0.0
4.663439094112067,0.0
3.258096538021482,0.0
0.0,1.0
2.772588722239781,0.0
3.091042453358316,0.0
0.0,1.0
1.9459101490553132,1.0
1.9459101490553132,1.0
0.0,1.0
3.8066624897703196,0.0
0.0,1.0
3.4339872044851463,0.0
3.4339872044851463,0.0
0.0,1.0
2.302585092994046,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
4.867534450455582,0.0
2.5649493574615367,0.0
0.0,1.0
4.795790545596741,0.0
0.0,1.0
2.1972245773362196,1.0
0.0,1.0
2.6390573296152584,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
3.1354942159291497,0.0
0.0,1.0
0.0,1.0
0.0,1.0
1.791759469228055,1.0
3.1780538303479458,0.0
2.3978952727983707,1.0
3.713572066704308,0.0
0.0,1.0
4.1588830833596715,0.0
0.0,1.0
0.0,1.0
0.0,1.0
2.9444389791664403,0.0
3.713572066704308,0.0
0.0,1.0
0.0,1.0
3.044522437723423,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
4.189654742026425,0.0
0.0,1.0
3.828641396489095,0.0
0.0,1.0
3.713572066704308,0.0
0.0,1.0
2.4849066497880004,0.0
0.0,1.0
3.8066624897703196,0.0
0.0,1.0
2.995732273553991,0.0
0.0,1.0
4.189654742026425,0.0
2.8903717578961645,0.0
2.8903717578961645,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
3.6888794541139363,0.0
2.772588722239781,0.0
1.9459101490553132,1.0
4.07753744390572,0.0
3.258096538021482,0.0
3.332204510175204,0.0
4.836281906951478,0.0
2.833213344056216,0.0
3.091042453358316,0.0
2.772588722239781,0.0
0.0,1.0
2.772588722239781,0.0
5.575949103146316,0.0
3.6109179126442243,0.0
6.054439346269371,0.0
6.1224928095143865,0.0
5.700443573390687,0.0
2.4849066497880004,0.0
1.6094379124341003,1.0
0.0,1.0
3.367295829986474,0.0
3.5553480614894135,0.0
5.303304908059076,0.0
2.772588722239781,0.0
2.8903717578961645,0.0
3.091042453358316,0.0
2.1972245773362196,1.0
4.74493212836325,0.0
0.0,1.0
5.501258210544727,0.0
4.912654885736052,0.0
0.0,1.0
2.1972245773362196,1.0
3.784189633918261,0.0
6.289715570908998,0.0
3.1354942159291497,0.0
4.9344739331306915,0.0
4.875197323201151,0.0
2.302585092994046,1.0
0.0,1.0
3.044522437723423,0.0
3.258096538021482,0.0
2.3978952727983707,1.0
1.791759469228055,1.0
2.1972245773362196,1.0
2.70805020110221,0.0
2.302585092994046,1.0
0.0,1.0
2.6390573296152584,0.0
2.3978952727983707,1.0
3.871201010907891,0.0
2.772588722239781,0.0
3.044522437723423,0.0
2.5649493574615367,0.0
1.791759469228055,1.0
1.791759469228055,1.0
3.367295829986474,0.0
2.6390573296152584,0.0
3.713572066704308,0.0
0.0,1.0
0.0,1.0
0.0,1.0
2.0794415416798357,1.0
3.044522437723423,0.0
0.0,1.0
0.0,1.0
3.1354942159291497,0.0
0.0,1.0
2.3978952727983707,1.0
2.6390573296152584,0.0
3.044522437723423,0.0
0.0,1.0
2.772588722239781,0.0
3.044522437723423,0.0
0.0,1.0
0.0,1.0
0.0,1.0
2.6390573296152584,0.0
1.791759469228055,1.0
0.0,1.0
0.0,1.0
1.9459101490553132,1.0
0.0,1.0
0.0,1.0
0.0,1.0
2.995732273553991,0.0
0.0,1.0
2.772588722239781,0.0
0.0,1.0
3.9889840465642745,0.0
0.0,1.0
0.0,1.0
0.0,1.0
3.713572066704308,0.0
3.1354942159291497,0.0
2.833213344056216,0.0
3.6109179126442243,0.0
0.0,1.0
0.0,1.0
1.9459101490553132,1.0
2.302585092994046,1.0
4.007333185232471,0.0
0.0,1.0
0.0,1.0
0.0,1.0
2.772588722239781,0.0
0.0,1.0
3.1780538303479458,0.0
3.258096538021482,0.0
0.0,1.0
2.302585092994046,1.0
4.844187086458591,0.0
0.0,1.0
2.8903717578961645,0.0
2.6390573296152584,0.0
0.0,1.0
0.0,1.0
2.302585092994046,1.0
4.770684624465665,0.0
3.4339872044851463,0.0
0.0,1.0
3.044522437723423,0.0
0.0,1.0
0.0,1.0
0.0,1.0
4.663439094112067,0.0
3.4339872044851463,0.0
3.258096538021482,0.0
3.1780538303479458,0.0
0.0,1.0
0.0,1.0
2.1972245773362196,1.0
3.258096538021482,0.0
3.828641396489095,0.0
5.3612921657094255,0.0
0.0,1.0
2.6390573296152584,0.0
2.5649493574615367,0.0
3.713572066704308,0.0
0.0,1.0
3.367295829986474,0.0
4.110873864173311,0.0
0.0,1.0
0.0,1.0
2.1972245773362196,1.0
0.0,1.0
0.0,1.0
2.3978952727983707,1.0
2.6390573296152584,0.0
2.1972245773362196,1.0
3.367295829986474,0.0
0.0,1.0
5.049856007249537,0.0
4.976733742420574,0.0
2.9444389791664403,0.0
0.0,1.0
0.0,1.0
2.5649493574615367,0.0
2.9444389791664403,0.0
3.871201010907891,0.0
4.90527477843843,0.0
4.836281906951478,0.0
4.663439094112067,0.0
4.709530201312334,0.0
0.0,1.0
0.0,1.0
0.0,1.0
1.9459101490553132,1.0
2.8903717578961645,0.0
0.0,1.0
0.0,1.0
3.713572066704308,0.0
0.0,1.0
3.1780538303479458,0.0
2.772588722239781,0.0
0.0,1.0
4.983606621708336,0.0
4.983606621708336,0.0
2.9444389791664403,0.0
3.713572066704308,0.0
3.9318256327243257,0.0
2.70805020110221,0.0
1.6094379124341003,1.0
2.4849066497880004,0.0
4.07753744390572,0.0
4.6443908991413725,0.0
3.9512437185814275,0.0
0.0,1.0
5.117993812416755,0.0
4.189654742026425,0.0
4.394449154672439,0.0
4.624972813284271,0.0
3.828641396489095,0.0
0.0,1.0
0.0,1.0
2.3978952727983707,1.0
0.0,1.0
0.0,1.0
2.3978952727983707,1.0
0.0,1.0
3.091042453358316,0.0
3.258096538021482,0.0
3.4339872044851463,0.0
3.6375861597263857,0.0
0.0,1.0
0.0,1.0
4.394449154672439,0.0
3.8066624897703196,0.0
3.9512437185814275,0.0
2.6390573296152584,0.0
3.8918202981106265,0.0
4.8283137373023015,0.0
2.0794415416798357,1.0
2.772588722239781,0.0
0.0,1.0
4.61512051684126,0.0
3.332204510175204,0.0
3.4339872044851463,0.0
3.367295829986474,0.0
3.332204510175204,0.0
0.0,1.0
2.6390573296152584,0.0
0.0,1.0
0.0,1.0
0.0,1.0
4.02535169073515,0.0
0.0,1.0
2.302585092994046,1.0
0.0,1.0
4.976733742420574,0.0
4.912654885736052,0.0
0.0,1.0
3.2188758248682006,0.0
0.0,1.0
4.795790545596741,0.0
0.0,1.0
0.0,1.0
5.003946305945459,0.0
2.1972245773362196,1.0
0.0,1.0
0.0,1.0
2.3978952727983707,1.0
0.0,1.0
3.091042453358316,0.0
3.332204510175204,0.0
3.713572066704308,0.0
0.0,1.0
3.1354942159291497,0.0
3.9318256327243257,0.0
0.0,1.0
0.0,1.0
2.772588722239781,0.0
0.0,1.0
3.1354942159291497,0.0
2.1972245773362196,1.0
2.772588722239781,0.0
0.0,1.0
2.772588722239781,0.0
2.302585092994046,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
2.3978952727983707,1.0
3.5553480614894135,0.0
2.772588722239781,0.0
0.0,1.0
2.8903717578961645,0.0
0.0,1.0
5.627621113690637,0.0
0.0,1.0
2.0794415416798357,1.0
3.6109179126442243,0.0
1.9459101490553132,1.0
2.772588722239781,0.0
3.2188758248682006,0.0
3.6888794541139363,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
2.772588722239781,0.0
4.718498871295094,0.0
0.0,1.0
0.0,1.0
3.4657359027997265,0.0
4.174387269895637,0.0
2.70805020110221,0.0
3.2188758248682006,0.0
2.0794415416798357,1.0
3.4965075614664802,0.0
2.6390573296152584,0.0
0.0,1.0
0.0,1.0
3.332204510175204,0.0
3.58351893845611,0.0
2.3978952727983707,1.0
4.02535169073515,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
2.9444389791664403,0.0
4.820281565605037,0.0
0.0,1.0
0.0,1.0
2.995732273553991,0.0
2.5649493574615367,0.0
4.68213122712422,0.0
4.143134726391533,0.0
0.0,1.0
0.0,1.0
0.0,1.0
2.0794415416798357,1.0
0.0,1.0
2.3978952727983707,1.0
2.0794415416798357,1.0
0.0,1.0
2.4849066497880004,0.0
0.0,1.0
0.0,1.0
1.791759469228055,1.0
0.0,1.0
1.791759469228055,1.0
0.0,1.0
3.6375861597263857,0.0
3.828641396489095,0.0
3.9318256327243257,0.0
4.02535169073515,0.0
0.0,1.0
2.302585092994046,1.0
0.0,1.0
2.6390573296152584,0.0
2.4849066497880004,0.0
0.0,1.0
1.791759469228055,1.0
3.044522437723423,0.0
3.713572066704308,0.0
2.3978952727983707,1.0
3.8501476017100584,0.0
0.0,1.0
5.0238805208462765,0.0
3.58351893845611,0.0
4.897839799950911,0.0
0.0,1.0
4.3694478524670215,0.0
4.812184355372417,0.0
3.091042453358316,0.0
6.311734809152915,0.0
5.117993812416755,0.0
4.477336814478207,0.0
5.375278407684165,0.0
6.1224928095143865,0.0
3.9512437185814275,0.0
3.258096538021482,0.0
4.795790545596741,0.0
5.303304908059076,0.0
0.0,1.0
1.9459101490553132,1.0
2.9444389791664403,0.0
0.0,1.0
1.791759469228055,1.0
3.4339872044851463,0.0
4.983606621708336,0.0
5.198497031265826,0.0
3.258096538021482,0.0
2.3978952727983707,1.0
3.4339872044851463,0.0
4.174387269895637,0.0
2.9444389791664403,0.0
4.0943445622221,0.0
0.0,1.0
0.0,1.0
5.0689042022202315,0.0
2.1972245773362196,1.0
0.0,1.0
2.4849066497880004,0.0
4.709530201312334,0.0
7.045776576879511,0.0
4.990432586778736,0.0
5.056245805348308,0.0
5.484796933490655,0.0
7.8567067930958405,0.0
5.351858133476067,0.0
5.707110264748875,0.0
5.017279836814924,0.0
5.765191102784844,0.0
2.302585092994046,1.0
4.727387818712341,0.0
2.3978952727983707,1.0
0.0,1.0
2.1972245773362196,1.0
2.995732273553991,0.0
2.9444389791664403,0.0
0.0,1.0
0.0,1.0
2.772588722239781,0.0
3.4339872044851463,0.0
2.5649493574615367,0.0
1.791759469228055,1.0
2.6390573296152584,0.0
0.0,1.0
0.0,1.0
3.58351893845611,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
3.4011973816621555,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
4.762173934797756,0.0
0.0,1.0
0.0,1.0
3.091042453358316,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
3.1780538303479458,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
